utc_time,ram_load,glite_ramload,cpu_load,ftp_connections,swap_load,active_jobs,pending_commands,ram_usage,BUpdaterPBS_ram_load,BNotifier_ram_load,java_ram_load,blahpd_ram_load,org.sam.CREAMCE-JobSubmit,org.sam.WN-Bi,org.sam.WN-Csh,org.sam.WN-SoftVer,org.sam.WN-Rep
1348866300,96.966,1200.504,7.0,1,0.00,49,0,73.86,28.16,28.328,503.07,1138.91,0,0,0,0,0
1348866600,96.308,1200.508,7.0,1,0.00,47,0,73.28,28.156,28.328,482.051,1138.91,0,0,0,0,0
1348866900,97.547,1200.508,7.0,1,0.00,59,0,74.37,28.16,28.328,524.055,1138.91,0,0,0,0,0
1348867200,96.839,1200.508,7.0,1,0.00,56,0,73.77,28.16,28.328,513.0,1138.91,0,0,0,0,0
1348867500,93.148,1200.508,7.0,1,0.00,64,0,71.51,28.16,28.328,486.637,1138.91,0,0,0,0,0
1348867800,93.426,1200.512,7.0,2,0.00,53,0,71.75,28.164,28.328,495.328,1138.91,0,0,0,0,0
1348868100,92.642,1200.512,7.0,1,0.00,47,0,71.01,28.168,28.328,466.984,1138.91,0,0,0,0,0
1348868400,92.794,1200.519,7.0,1,0.00,56,0,71.33,28.172,28.328,472.27,1138.91,0,0,0,0,0
1348868700,92.769,1200.523,7.0,11,0.00,47,0,71.15,28.172,28.328,465.02,1138.91,0,0,0,0,0
1348869000,92.288,1200.519,7.0,11,0.00,59,0,70.69,28.172,28.328,451.258,1138.91,0,0,0,0,0
1348869300,93.729,1200.519,7.0,9,0.00,51,0,72.07,28.172,28.328,492.199,1138.91,0,0,0,0,0
1348869600,93.755,1200.523,7.0,1,0.00,63,0,72.13,28.176,28.328,509.363,1138.91,0,0,0,0,0
1348869900,93.325,1200.527,7.0,11,0.00,64,0,71.67,28.184,28.328,488.145,1138.91,0,0,0,0,0
1348870200,93.375,1200.527,7.0,1,0.00,53,0,71.71,28.18,28.328,491.488,1138.91,0,0,0,0,0
1348870500,93.35,1200.527,7.0,1,0.00,60,0,71.62,28.18,28.328,487.73,1138.91,0,1,1,1,0
1348870800,92.92,1200.527,7.0,2,0.00,52,0,71.41,28.18,28.328,474.191,1138.91,0,0,0,0,1
1348871100,93.274,1200.527,7.0,1,0.00,48,0,71.70,28.18,28.328,484.305,1138.91,0,0,0,0,0
1348871400,93.704,1200.527,7.0,11,0.00,57,0,71.88,28.18,28.328,482.121,1138.91,0,0,0,0,0
1348871700,93.654,1200.531,7.0,6,0.00,52,0,72.01,28.184,28.328,501.293,1138.91,0,0,0,0,0
1348872000,93.148,1200.539,7.0,2,0.00,64,0,71.51,28.191,28.328,478.941,1138.91,0,0,0,0,0
1348872300,92.87,1200.543,7.0,9,0.00,52,0,71.25,28.191,28.328,465.953,1138.91,0,0,0,0,0
1348872600,94.21,1200.539,7.0,9,0.00,50,0,72.47,28.191,28.328,504.281,1138.91,0,0,0,0,0
1348872900,94.134,1200.539,7.0,11,0.00,62,0,72.46,28.191,28.328,492.043,1138.91,1,1,1,1,1
1348873200,92.743,1200.543,7.0,1,0.00,53,0,71.15,28.195,28.332,460.512,1138.91,0,0,0,0,0
1348873500,93.401,1200.543,7.0,1,0.00,51,0,71.69,28.195,28.328,485.047,1138.91,0,0,0,0,0
1348873800,93.021,1200.547,7.0,1,0.00,53,0,71.27,28.199,28.328,467.012,1138.91,0,0,0,0,0
1348874100,93.805,1200.547,7.0,11,0.00,64,0,72.18,28.199,28.328,487.809,1138.91,0,0,0,0,0
1348874400,93.3,1200.547,7.0,2,0.00,50,0,71.67,28.199,28.328,477.641,1138.91,1,1,1,1,1
1348874700,93.224,1200.547,7.0,1,0.00,47,0,71.61,28.199,28.328,478.645,1138.91,0,0,0,0,0
1348875000,94.058,1200.554,7.0,11,0.00,52,10,72.04,28.207,28.328,488.102,1138.91,0,0,0,0,0
1348875300,94.463,1200.558,7.0,10,0.00,56,0,72.71,28.211,28.328,506.32,1138.91,0,0,0,0,0
1348875600,94.109,1200.558,7.0,1,0.00,39,0,72.54,28.211,28.328,510.156,1138.91,0,0,0,0,0
1348875900,93.578,1200.562,7.0,6,0.00,38,0,72.01,28.215,28.328,501.039,1138.91,0,0,0,0,0
1348876200,94.387,1200.566,7.0,11,0.00,45,0,72.85,28.215,28.328,505.547,1138.91,0,0,0,0,0
1348876500,93.401,1200.562,7.0,5,0.00,52,0,71.94,28.215,28.328,467.219,1138.91,1,1,1,1,1
1348876800,93.856,1200.566,7.0,6,0.00,43,0,72.55,28.219,28.328,481.992,1138.91,0,0,0,0,0
1348877100,94.058,1200.566,7.0,1,0.00,38,0,72.60,28.219,28.328,490.234,1138.91,0,0,0,0,0
1348877400,93.375,1200.566,6.9,1,0.00,36,0,71.96,28.219,28.328,469.621,1138.91,0,0,0,0,0
1348877700,93.831,1200.586,6.9,1,0.00,33,0,72.37,28.219,28.328,486.953,1138.91,0,1,1,1,1
1348878000,94.286,1200.574,6.9,1,0.00,39,0,72.95,28.227,28.328,505.004,1138.91,1,0,0,0,0
1348878300,93.831,1200.574,6.9,1,0.00,38,0,72.42,28.227,28.328,488.285,1138.91,0,0,0,0,0
1348878600,93.831,1200.574,6.9,1,0.00,50,0,72.56,28.227,28.328,488.699,1138.91,0,0,0,0,0
1348878900,93.477,1200.582,6.9,1,0.00,41,0,72.14,28.231,28.328,471.5,1138.91,0,0,0,0,0
1348879200,94.21,1200.578,6.9,1,0.00,39,0,73.02,28.231,28.328,501.484,1138.91,0,0,0,0,0
1348879500,93.35,1200.582,6.9,1,0.00,35,0,72.33,28.234,28.328,478.578,1138.91,0,0,0,0,0
1348879800,93.426,1200.582,6.9,5,0.00,46,0,72.09,28.234,28.328,473.18,1138.91,0,0,0,0,0
1348880100,93.477,1200.59,6.9,11,0.00,40,0,72.19,28.242,28.328,472.281,1138.91,1,1,1,1,1
1348880400,94.513,1200.594,6.9,21,0.00,55,0,73.40,28.246,28.328,513.027,1138.91,0,0,0,0,0
1348880700,94.817,1200.594,6.9,11,0.00,37,0,73.39,28.246,28.328,502.082,1138.91,0,0,0,0,0
1348881000,94.539,1200.597,6.9,6,0.00,48,0,73.09,28.25,28.328,514.934,1138.91,0,0,0,0,0
1348881300,93.477,1200.601,6.9,1,0.00,53,0,71.96,28.254,28.328,469.453,1138.91,0,0,0,0,0
1348881600,94.185,1200.601,6.9,1,0.00,47,0,72.63,28.254,28.328,495.648,1138.91,0,0,0,0,0
1348881900,94.741,1200.601,6.9,11,0.00,46,0,73.52,28.254,28.328,500.105,1138.91,0,0,0,0,0
1348882200,94.033,1200.609,6.9,11,0.00,48,0,72.37,28.262,28.328,469.129,1138.91,0,0,0,0,0
1348882500,94.311,1200.613,6.9,1,0.00,41,0,72.94,28.266,28.328,500.555,1138.91,0,0,0,0,0
1348882800,94.26,1200.613,6.9,11,0.00,52,0,72.64,28.266,28.328,479.293,1138.91,0,0,0,0,0
1348883100,93.729,1200.613,6.9,1,0.00,37,0,72.36,28.266,28.328,477.367,1138.91,0,0,0,0,0
1348883400,93.628,1200.617,6.9,1,0.00,39,0,72.05,28.27,28.328,469.934,1138.91,0,0,0,0,0
1348883700,93.932,1200.617,6.9,11,0.00,49,0,72.27,28.27,28.328,463.051,1138.91,1,1,1,1,1
1348884000,93.856,1200.625,6.9,1,0.00,41,0,72.21,28.277,28.328,469.5,1138.91,1,0,0,0,0
1348884300,94.893,1200.625,6.9,11,0.00,38,0,73.39,28.277,28.328,503.168,1138.91,0,0,0,0,0
1348884600,94.766,1200.625,6.9,6,0.00,44,0,73.33,28.277,28.328,504.922,1138.91,0,0,0,0,0
1348884900,94.867,1200.629,6.9,6,0.00,39,0,73.19,28.281,28.328,505.484,1138.91,0,0,0,0,0
1348885200,93.578,1200.629,6.9,1,0.00,49,0,72.10,28.281,28.328,463.426,1138.91,0,0,0,0,0
1348885500,94.437,1200.633,6.9,1,0.00,38,0,72.86,28.281,28.328,499.258,1138.91,0,0,0,0,0
1348885800,94.21,1200.633,6.9,1,0.00,37,0,72.81,28.285,28.328,490.781,1138.91,0,0,0,0,0
1348886100,93.628,1200.637,6.9,11,0.00,47,0,72.08,28.289,28.328,467.02,1138.91,0,0,0,0,0
1348886400,93.325,1200.637,6.9,3,0.00,50,0,71.90,28.289,28.328,450.406,1138.91,0,0,0,0,0
1348886700,93.502,1200.644,6.9,1,0.00,42,0,72.12,28.297,28.328,461.453,1138.91,0,0,0,0,0
1348887000,93.578,1200.644,6.9,1,0.00,39,0,71.77,28.297,28.328,461.051,1138.91,0,0,0,0,0
1348887300,94.437,1200.648,6.9,2,0.00,46,0,72.74,28.301,28.328,496.543,1138.91,1,1,1,1,1
1348887600,94.26,1200.652,6.9,1,0.00,38,0,72.38,28.301,28.328,484.0,1138.91,0,0,0,0,0
1348887900,95.044,1200.648,6.9,11,0.00,49,0,73.34,28.301,28.328,501.945,1138.91,0,0,0,0,0
1348888200,93.679,1200.652,6.9,1,0.00,54,0,72.03,28.305,28.328,464.637,1138.91,0,0,0,0,0
1348888500,93.679,1200.683,6.9,2,0.00,43,0,72.16,28.316,28.328,465.16,1138.91,0,0,0,0,0
1348888800,94.564,1200.66,6.9,11,0.00,50,0,72.82,28.313,28.328,477.012,1138.91,0,0,0,0,0
1348889100,93.805,1200.66,6.9,1,0.00,39,0,72.01,28.313,28.328,467.352,1138.91,0,0,0,0,0
1348889400,93.982,1200.66,6.9,1,0.00,35,0,72.52,28.313,28.328,485.438,1138.91,0,0,0,0,0
1348889700,94.185,1200.664,6.9,11,0.00,44,0,72.38,28.316,28.328,486.207,1138.91,0,0,0,0,0
1348890000,94.311,1200.664,6.9,11,0.00,36,0,72.74,28.316,28.328,493.105,1138.91,0,0,0,0,0
1348890300,93.78,1200.668,6.9,1,0.00,44,0,72.19,28.32,28.328,470.711,1138.91,0,0,0,0,0
1348890600,94.994,1200.668,6.9,7,0.00,41,0,73.22,28.32,28.328,518.461,1138.91,0,0,0,0,0
1348890900,94.286,1200.668,6.9,1,0.00,41,0,72.48,28.32,28.328,489.375,1138.91,1,1,1,1,1
1348891200,94.21,1200.668,6.9,7,0.00,34,0,72.59,28.32,28.328,485.93,1138.91,0,0,0,0,0
1348891500,94.741,1200.668,6.9,1,0.00,35,0,72.94,28.32,28.328,507.141,1138.91,0,0,0,0,0
1348891800,93.982,1200.672,6.9,1,0.00,32,0,72.08,28.32,28.328,473.074,1138.91,0,0,0,0,0
1348892100,94.26,1200.668,6.9,1,0.00,32,0,72.36,28.324,28.328,484.031,1138.91,0,1,1,1,1
1348892400,94.058,1200.668,6.9,1,0.00,32,0,72.23,28.32,28.328,478.52,1138.91,0,0,0,0,0
1348892700,93.831,1200.668,6.9,1,0.00,32,0,71.97,28.32,28.328,467.809,1138.91,0,0,0,0,0
1348893000,94.286,1200.668,6.9,1,0.00,32,0,72.45,28.32,28.328,486.48,1138.91,0,0,0,0,0
1348893300,93.426,1200.668,6.9,1,0.00,33,0,71.59,28.32,28.328,452.59,1138.91,0,0,0,0,0
1348893600,94.463,1200.668,6.9,1,0.00,32,0,72.64,28.32,28.328,493.93,1138.91,0,0,0,0,0
1348893900,94.235,1200.668,6.9,1,0.00,32,0,72.72,28.32,28.328,497.047,1138.91,0,0,0,0,0
1348894200,95.044,1200.668,6.9,1,0.00,32,0,73.18,28.32,28.328,515.031,1138.91,0,0,0,0,0
1348894500,94.134,1200.668,6.9,1,0.00,32,0,72.29,28.32,28.328,477.148,1138.91,0,1,1,1,1
1348894800,94.564,1200.668,6.9,1,0.00,32,0,72.70,28.32,28.328,495.621,1138.91,0,0,0,0,0
1348895100,93.805,1200.672,6.9,1,0.00,33,0,71.96,28.32,28.328,466.16,1138.91,0,0,0,0,0
1348895400,95.828,1200.668,6.9,1,0.00,32,0,73.96,28.32,28.328,545.27,1138.91,0,0,0,0,0
1348895700,94.614,1200.668,6.9,1,0.00,32,0,72.74,28.32,28.328,496.289,1138.91,0,1,1,1,1
1348896000,94.893,1200.668,6.9,1,0.00,33,0,73.01,28.32,28.328,506.93,1138.91,1,0,0,0,0
1348896300,93.982,1200.668,6.9,1,0.00,33,0,72.12,28.32,28.328,471.641,1138.91,0,0,0,0,0
1348896600,94.817,1200.668,6.9,1,0.00,33,0,72.93,28.32,28.328,503.461,1138.91,0,0,0,0,0
1348896900,94.134,1200.668,6.9,1,0.00,33,0,72.28,28.32,28.328,477.672,1138.91,0,0,0,0,0
1348897200,94.893,1200.668,6.9,1,0.00,33,0,73.03,28.32,28.328,507.324,1138.91,0,0,0,0,0
1348897500,95.044,1200.668,6.9,1,0.00,33,0,73.16,28.32,28.328,512.426,1138.91,0,0,0,0,0
1348897800,94.083,1200.668,6.9,1,0.00,33,0,72.16,28.32,28.328,472.691,1138.91,0,0,0,0,0
1348898100,94.185,1200.668,6.9,1,0.00,33,0,72.30,28.32,28.328,477.809,1138.91,1,1,1,1,1
1348898400,94.564,1200.668,6.9,1,0.00,32,0,72.63,28.32,28.328,490.605,1138.91,0,0,0,0,0
1348898700,93.932,1200.668,6.9,1,0.00,34,0,72.01,28.32,28.328,465.988,1138.91,0,0,0,0,0
1348899000,93.957,1200.668,6.9,1,0.00,32,0,72.27,28.32,28.328,466.809,1138.91,0,0,0,0,0
1348899300,94.488,1200.668,6.9,1,0.00,33,0,72.71,28.32,28.328,493.23,1138.91,1,1,1,1,1
1348899600,94.083,1200.672,6.9,1,0.00,33,0,72.14,28.324,28.328,470.391,1138.91,0,0,0,0,0
1348899900,94.867,1200.672,6.9,1,0.00,33,0,72.97,28.324,28.328,503.234,1138.91,0,0,0,0,0
1348900200,94.893,1200.672,6.9,1,0.00,33,0,73.00,28.324,28.328,504.059,1138.91,0,0,0,0,0
1348900500,95.55,1200.695,6.9,1,0.00,33,0,73.61,28.324,28.328,528.344,1138.91,0,0,0,0,0
1348900800,94.614,1200.672,6.9,1,0.00,33,0,72.68,28.324,28.328,491.02,1138.91,0,0,0,0,0
1348901100,95.044,1200.672,6.8,1,0.00,33,0,73.04,28.324,28.328,505.23,1138.91,0,0,0,0,0
1348901400,94.159,1200.672,6.8,1,0.00,33,0,72.20,28.324,28.328,471.754,1138.91,0,0,0,0,0
1348901700,94.235,1200.672,6.8,1,0.00,32,0,72.26,28.324,28.328,474.117,1138.91,1,1,1,1,1
1348902000,94.26,1200.672,6.8,1,0.00,32,0,72.30,28.324,28.328,472.945,1138.91,0,0,0,0,0
1348902300,94.791,1200.672,6.8,1,0.00,32,0,72.83,28.324,28.328,496.141,1138.91,0,0,0,0,0
1348902600,94.185,1200.672,6.8,1,0.00,31,0,72.12,28.324,28.328,468.148,1138.91,0,0,0,0,0
1348902900,94.968,1200.672,6.8,1,0.00,32,0,73.13,28.324,28.328,507.598,1138.91,0,1,1,1,1
1348903200,94.185,1200.672,6.8,1,0.00,32,0,72.23,28.324,28.332,471.668,1138.91,1,0,0,0,0
1348903500,95.398,1200.672,6.8,1,0.00,31,0,73.40,28.324,28.328,517.801,1138.91,0,0,0,0,0
1348903800,94.64,1200.672,6.8,1,0.00,31,0,72.84,28.324,28.328,488.27,1138.91,0,0,0,0,0
1348904100,95.019,1200.695,6.8,1,0.00,31,0,73.01,28.324,28.328,502.309,1138.91,0,0,0,0,0
1348904400,94.994,1200.672,6.8,1,0.00,31,0,73.00,28.324,28.328,501.629,1138.91,0,0,0,0,0
1348904700,94.564,1200.672,6.8,1,0.00,32,0,72.56,28.324,28.328,484.117,1138.91,0,0,0,0,0
1348905000,95.322,1200.672,6.8,1,0.00,32,0,73.29,28.324,28.328,512.871,1138.91,0,0,0,0,0
1348905300,94.741,1200.672,6.8,1,0.00,31,0,72.71,28.324,28.328,489.684,1138.91,1,0,0,0,0
1348905600,94.817,1200.672,6.8,1,0.00,31,0,72.79,28.324,28.332,489.367,1138.91,0,0,0,0,0
1348905900,94.968,1200.672,6.8,1,0.00,31,0,72.92,28.324,28.328,497.449,1138.91,0,0,0,0,0
1348906200,94.817,1200.672,6.8,1,0.00,31,0,72.79,28.324,28.328,492.125,1138.91,0,0,0,0,0
1348906500,94.437,1200.672,6.8,1,0.00,31,0,72.38,28.324,28.328,475.785,1138.91,0,0,0,0,0
1348906800,94.286,1200.672,6.8,1,0.00,30,0,72.25,28.324,28.328,470.25,1138.91,0,0,0,0,0
1348907100,94.362,1200.672,6.8,1,0.00,30,0,72.33,28.324,28.328,473.234,1138.91,0,0,0,0,0
1348907400,95.095,1200.672,6.8,1,0.00,30,0,72.99,28.324,28.328,499.207,1138.91,0,0,0,0,0
1348907700,94.614,1200.672,6.8,1,0.00,31,0,72.55,28.324,28.328,478.465,1138.91,0,0,0,0,0
1348908000,94.943,1200.672,6.8,1,0.00,31,0,72.88,28.324,28.328,494.211,1138.91,0,0,0,0,0
1348908300,94.741,1200.672,6.8,1,0.00,31,0,72.70,28.324,28.328,487.164,1138.91,0,0,0,0,0
1348908600,95.954,1200.672,6.8,1,0.00,31,0,73.84,28.324,28.328,532.039,1138.91,0,0,0,0,0
1348908900,94.893,1200.672,6.8,1,0.00,31,0,72.81,28.324,28.328,491.02,1138.91,0,0,0,0,0
1348909200,94.994,1200.672,6.8,1,0.00,31,0,72.90,28.324,28.328,494.336,1138.91,0,0,0,0,0
1348909500,94.488,1200.679,6.8,1,0.00,32,0,72.38,28.332,28.328,473.742,1138.91,0,0,0,0,0
1348909800,94.69,1200.679,6.8,1,0.00,32,0,72.62,28.332,28.328,482.957,1138.91,0,0,0,0,0
1348910100,94.64,1200.703,6.8,1,0.00,32,0,72.79,28.332,28.328,489.371,1138.91,0,0,0,0,0
1348910400,94.994,1200.679,6.8,1,0.00,32,0,72.89,28.332,28.328,493.418,1138.91,0,0,0,0,0
1348910700,94.387,1200.679,6.8,1,0.00,32,0,72.29,28.332,28.328,469.062,1138.91,0,0,0,0,0
1348911000,95.044,1200.679,6.8,1,0.00,32,0,72.96,28.332,28.328,495.621,1138.91,0,0,0,0,0
1348911300,95.322,1200.703,6.8,1,0.00,33,0,73.23,28.332,28.328,506.051,1138.91,0,0,0,0,0
1348911600,94.488,1200.679,6.8,1,0.00,32,0,72.36,28.332,28.328,471.371,1138.91,0,0,0,0,0
1348911900,94.589,1200.679,6.8,1,0.00,31,0,72.49,28.332,28.328,476.574,1138.91,0,0,0,0,0
1348912200,95.853,1200.679,6.8,1,0.00,31,0,73.72,28.332,28.328,524.711,1138.91,0,0,0,0,0
1348912500,95.247,1200.679,6.8,1,0.00,31,0,73.08,28.332,28.328,499.332,1138.91,0,0,0,0,0
1348912800,95.221,1200.679,6.8,1,0.00,32,0,73.09,28.332,28.328,495.824,1138.91,0,0,0,0,0
1348913100,95.196,1200.679,6.8,1,0.00,32,0,72.97,28.332,28.328,494.668,1138.91,0,0,0,0,0
1348913400,95.044,1200.679,6.8,1,0.00,32,0,72.89,28.332,28.328,491.344,1138.91,0,0,0,0,0
1348913700,94.716,1200.679,6.8,1,0.00,33,0,72.59,28.332,28.328,479.145,1138.91,0,0,0,0,0
1348914000,94.867,1200.679,6.8,1,0.00,32,0,72.73,28.332,28.328,484.688,1138.91,0,0,0,0,0
1348914300,94.589,1200.679,6.8,1,0.00,32,0,72.45,28.332,28.328,473.402,1138.91,0,0,0,0,0
1348914600,94.943,1200.679,6.8,1,0.00,32,0,72.71,28.332,28.328,483.504,1138.91,0,0,0,0,0
1348914900,95.07,1200.703,6.8,1,0.00,32,0,72.93,28.332,28.328,492.07,1138.91,0,0,0,0,0
1348915200,95.221,1200.679,6.8,1,0.00,31,0,73.01,28.332,28.328,495.297,1138.91,0,0,0,0,0
1348915500,94.64,1200.679,6.8,1,0.00,31,0,72.46,28.332,28.328,473.34,1138.91,0,0,0,0,0
1348915800,95.98,1200.679,6.8,1,0.00,31,0,73.80,28.332,28.328,525.98,1138.91,0,0,0,0,0
1348916100,95.044,1200.679,6.8,1,0.00,31,0,72.84,28.332,28.328,488.141,1138.91,0,0,0,0,0
1348916400,94.766,1200.679,6.8,1,0.00,31,0,72.88,28.332,28.328,489.465,1138.91,0,0,0,0,0
1348916700,94.564,1200.679,6.8,1,0.00,32,0,72.38,28.332,28.328,469.242,1138.91,0,0,0,0,0
1348917000,95.07,1200.679,6.8,1,0.00,31,0,72.75,28.332,28.328,484.016,1138.91,0,0,0,0,0
1348917300,94.665,1200.703,6.8,1,0.00,31,0,72.43,28.332,28.328,471.125,1138.91,0,0,0,0,0
1348917600,94.69,1200.679,6.8,1,0.00,31,0,72.48,28.332,28.328,472.676,1138.91,0,0,0,0,0
1348917900,94.235,1200.679,6.8,1,0.00,32,0,72.05,28.332,28.328,455.574,1138.91,0,0,0,0,0
1348918200,94.488,1200.679,6.8,1,0.00,32,0,72.28,28.332,28.328,464.422,1138.91,0,0,0,0,0
1348918500,94.741,1200.703,6.8,1,0.00,32,0,72.76,28.332,28.328,484.641,1138.91,0,0,0,0,0
1348918800,94.69,1200.703,6.8,1,0.00,32,0,72.68,28.332,28.328,481.504,1138.91,0,0,0,0,0
1348919100,94.893,1200.679,6.8,1,0.00,32,0,72.91,28.332,28.328,490.203,1138.91,0,0,0,0,0
1348919400,94.716,1200.679,6.8,1,0.00,32,0,72.71,28.332,28.328,482.445,1138.91,0,0,0,0,0
1348919700,94.564,1200.679,6.8,1,0.00,32,0,72.56,28.332,28.328,476.184,1138.91,0,0,0,0,0
1348920000,94.589,1200.679,6.8,1,0.00,33,0,72.44,28.332,28.328,471.156,1138.91,0,0,0,0,0
1348920300,94.26,1200.679,6.8,1,0.00,32,0,72.14,28.332,28.328,463.871,1138.91,0,0,0,0,0
1348920600,94.817,1200.679,6.8,1,0.00,31,0,72.82,28.336,28.328,490.754,1138.91,0,0,0,0,0
1348920900,94.867,1200.703,6.8,1,0.00,31,0,72.85,28.332,28.328,488.266,1138.91,0,0,0,0,0
1348921200,94.994,1200.683,6.8,1,0.00,32,0,72.95,28.336,28.328,495.711,1138.91,0,0,0,0,0
1348921500,94.437,1200.683,6.8,1,0.00,32,0,72.42,28.336,28.328,474.469,1138.91,0,0,0,0,0
1348921800,94.412,1200.683,6.8,1,0.00,33,0,72.43,28.336,28.328,474.676,1138.91,0,0,0,0,0
1348922100,95.348,1200.707,6.8,1,0.00,32,0,73.27,28.336,28.328,507.5,1138.91,0,0,0,0,0
1348922400,94.539,1200.683,6.7,1,0.00,32,0,72.47,28.336,28.328,476.172,1138.91,0,0,0,0,0
1348922700,95.651,1200.683,6.7,1,0.00,32,0,73.62,28.336,28.328,521.297,1138.91,0,0,0,0,0
1348923000,94.766,1200.683,6.7,1,0.00,32,0,72.66,28.336,28.328,483.25,1138.91,0,0,0,0,0
1348923300,94.766,1200.683,6.7,1,0.00,32,0,72.72,28.34,28.328,485.566,1138.91,0,0,0,0,0
1348923600,94.817,1200.683,6.7,1,0.00,32,0,72.79,28.336,28.328,487.945,1138.91,0,0,0,0,0
1348923900,94.488,1200.687,6.7,1,0.00,33,0,72.41,28.336,28.328,472.84,1138.91,0,0,0,0,0
1348924200,94.842,1200.683,6.7,1,0.00,32,0,72.79,28.336,28.328,487.566,1138.91,0,0,0,0,0
1348924500,95.398,1200.707,6.7,1,0.00,32,0,73.24,28.336,28.328,505.004,1138.91,0,0,0,0,0
1348924800,94.614,1200.683,6.7,1,0.00,32,0,72.53,28.336,28.328,476.824,1138.91,0,0,0,0,0
1348925100,95.373,1200.683,6.7,1,0.00,32,0,73.32,28.336,28.328,508.062,1138.91,0,0,0,0,0
1348925400,94.463,1200.683,6.7,1,0.00,32,0,72.40,28.336,28.328,471.309,1138.91,0,0,0,0,0
1348925700,94.968,1200.683,6.7,1,0.00,32,0,72.89,28.336,28.328,490.727,1138.91,0,0,0,0,0
1348926000,94.159,1200.683,6.7,1,0.00,32,0,72.07,28.336,28.328,458.043,1138.91,0,0,0,0,0
1348926300,94.842,1200.683,6.7,1,0.00,32,0,72.68,28.336,28.328,482.012,1138.91,0,0,0,0,0
1348926600,94.918,1200.683,6.7,1,0.00,32,0,72.81,28.34,28.332,487.191,1138.91,0,0,0,0,0
1348926900,94.513,1200.707,6.7,1,0.00,32,0,72.39,28.336,28.328,470.34,1138.91,0,0,0,0,0
1348927200,94.893,1200.683,6.7,1,0.00,31,0,72.69,28.336,28.328,481.688,1138.91,0,0,0,0,0
1348927500,95.297,1200.683,6.7,1,0.00,32,0,73.20,28.336,28.328,501.754,1138.91,0,0,0,0,0
1348927800,95.272,1200.683,6.7,1,0.00,31,0,73.15,28.336,28.328,499.523,1138.91,0,0,0,0,0
1348928100,94.64,1200.683,6.7,1,0.00,31,0,72.43,28.336,28.328,468.801,1138.91,0,0,0,0,0
1348928400,94.817,1200.683,6.7,1,0.00,31,0,72.68,28.336,28.328,480.734,1138.91,0,0,0,0,0
1348928700,94.033,1200.683,6.7,1,0.00,31,0,71.97,28.336,28.328,452.699,1138.91,0,0,0,0,0
1348929000,94.766,1200.687,6.7,1,0.00,31,0,72.76,28.336,28.328,483.988,1138.91,0,0,0,0,0
1348929300,94.69,1200.683,6.7,1,0.00,31,0,72.74,28.336,28.328,479.344,1138.91,0,0,0,0,0
1348929600,94.362,1200.683,6.7,1,0.00,31,0,72.38,28.34,28.328,466.586,1138.91,0,0,0,0,0
1348929900,94.589,1200.683,6.7,1,0.00,31,0,72.55,28.336,28.328,475.332,1138.91,0,0,0,0,0
1348930200,95.12,1200.683,6.7,1,0.00,31,0,73.08,28.336,28.328,495.922,1138.91,0,0,0,0,0
1348930500,94.665,1200.683,6.7,1,0.00,32,0,72.62,28.336,28.328,477.668,1138.91,0,0,0,0,0
1348930800,94.817,1200.683,6.7,1,0.00,31,0,72.75,28.336,28.328,482.582,1138.91,0,0,0,0,0
1348931100,95.221,1200.683,6.7,1,0.00,32,0,73.03,28.336,28.328,493.707,1138.91,0,0,0,0,0
1348931400,95.221,1200.683,6.7,1,0.00,32,0,73.16,28.336,28.328,498.793,1138.91,0,0,0,0,0
1348931700,95.777,1200.683,6.7,1,0.00,32,0,73.68,28.336,28.328,518.875,1138.91,0,0,0,0,0
1348932000,94.867,1200.683,6.7,1,0.00,32,0,72.80,28.336,28.328,484.07,1138.91,0,0,0,0,0
1348932300,95.474,1200.683,6.7,1,0.00,32,0,73.37,28.336,28.328,506.484,1138.91,0,0,0,0,0
1348932600,95.221,1200.683,6.7,1,0.00,32,0,73.14,28.336,28.328,496.996,1138.91,0,0,0,0,0
1348932900,94.791,1200.683,6.7,1,0.00,33,0,72.70,28.336,28.328,479.418,1138.91,0,0,0,0,0
1348933200,95.424,1200.683,6.7,1,0.00,32,0,73.34,28.336,28.328,504.973,1138.91,0,0,0,0,0
1348933500,96.03,1200.683,6.7,1,0.00,31,0,73.83,28.336,28.328,522.406,1138.91,0,0,0,0,0
1348933800,95.196,1200.683,6.7,1,0.00,31,0,73.05,28.336,28.328,493.539,1138.91,0,0,0,0,0
1348934100,95.322,1200.683,6.7,1,0.00,33,0,73.22,28.336,28.328,499.926,1138.91,0,0,0,0,0
1348934400,95.55,1200.683,6.7,1,0.00,31,0,73.27,28.336,28.328,501.668,1138.91,0,0,0,0,0
1348934700,94.766,1200.683,6.7,1,0.00,31,0,72.61,28.336,28.328,475.652,1138.91,0,0,0,0,0
1348935000,95.196,1200.683,6.7,1,0.00,31,0,73.05,28.336,28.328,492.926,1138.91,0,0,0,0,0
1348935300,94.614,1200.683,6.7,1,0.00,32,0,72.35,28.336,28.328,465.094,1138.91,0,0,0,0,0
1348935600,94.412,1200.683,6.7,1,0.00,32,0,72.23,28.336,28.328,460.008,1138.91,0,0,0,0,0
1348935900,95.702,1200.683,6.7,1,0.00,32,0,73.58,28.336,28.328,513.324,1138.91,0,0,0,0,0
1348936200,94.968,1200.683,6.7,1,0.00,32,0,72.84,28.336,28.328,483.938,1138.91,0,0,0,0,0
